Date,symbol,Open,High,Low,Close,Trades,Volume,vwap,lastSize,turnover,homeNotional,foreignNotional
2019-02-08 00:00:00+00:00,XBTUSD,3365.5,3378.5,3350.5,3357,111898,333273271,3364.6243,15,9.91E+12,99052.45205,333273271
2019-02-09 00:00:00+00:00,XBTUSD,3357,3728,3341,3626,449282,1755549256,3497.7265,1,5.02E+13,501921.0097,1755549256
2019-02-10 00:00:00+00:00,XBTUSD,3626,3642.5,3595,3626,252629,664676512,3618.5996,300,1.84E+13,183689.908,664676512
2019-02-11 00:00:00+00:00,XBTUSD,3626,3660,3575,3648,255044,732314688,3612.9778,1000,2.03E+13,202695.1136,732314688
2019-02-12 00:00:00+00:00,XBTUSD,3648,3652.5,3575.5,3591,258729,744728832,3599.1938,11,2.07E+13,206921.2257,744728832
2019-02-13 00:00:00+00:00,XBTUSD,3591,3618,3550,3587.5,296363,870328982,3580.3795,11,2.43E+13,243089.5721,870328982
2019-02-14 00:00:00+00:00,XBTUSD,3587.5,3632,3562.5,3577,254465,649214457,3585.6431,11,1.81E+13,181063.8537,649214457
2019-02-15 00:00:00+00:00,XBTUSD,3577,3590,3533,3560,215929,591406772,3567.7334,27328,1.66E+13,165767.5734,591406772
2019-02-16 00:00:00+00:00,XBTUSD,3560,3615,3536.5,3565,223048,728403854,3573.4706,1165,2.04E+13,203842.66,728403854
2019-02-17 00:00:00+00:00,XBTUSD,3565,3609.5,3564,3579.5,222919,627259315,3587.7014,1500,1.75E+13,174836.1734,627259315
2019-02-18 00:00:00+00:00,XBTUSD,3579.5,3680,3553,3623.5,301529,1019233948,3595.6995,2,2.83E+13,283466.8313,1019233948
2019-02-19 00:00:00+00:00,XBTUSD,3623.5,3919,3615,3867.5,723335,2873418963,3757.2797,100,7.65E+13,764778.7876,2873418963
2019-02-20 00:00:00+00:00,XBTUSD,3867.5,3972,3838,3888,593891,2058087199,3908.0819,100,5.27E+13,526638.4634,2058087199
2019-02-21 00:00:00+00:00,XBTUSD,3888,3958,3868.5,3938.5,407966,1248217490,3913.4348,10000,3.19E+13,318964.9497,1248217490
2019-02-22 00:00:00+00:00,XBTUSD,3938.5,3995,3863,3897.5,360599,1211912456,3913.588,801,3.10E+13,309671.5644,1211912456
2019-02-23 00:00:00+00:00,XBTUSD,3897.5,3957,3886.5,3938.5,313623,1028224433,3924.8008,2000,2.62E+13,261984.8472,1028224433
2019-02-24 00:00:00+00:00,XBTUSD,3938.5,4157.5,3906.5,4111.5,451305,1754842139,4027.224,900,4.36E+13,435747.1421,1754842139
2019-02-25 00:00:00+00:00,XBTUSD,4111.5,4190,3702,3733.5,573072,2458966881,3925.5712,15,6.26E+13,626413.8323,2458966881
2019-02-26 00:00:00+00:00,XBTUSD,3733.5,3854.5,3730,3818,371871,1181271511,3794.9224,5000,3.11E+13,311279.181,1181271511
2019-02-27 00:00:00+00:00,XBTUSD,3818,3826,3750,3797,296863,868952398,3793.3389,11,2.29E+13,229081.1629,868952398
2019-02-28 00:00:00+00:00,XBTUSD,3797,3821.5,3640,3798,335376,1160849783,3772.3037,53405,3.08E+13,307737.5123,1160849783
2019-03-01 00:00:00+00:00,XBTUSD,3798,3895,3741,3788,351075,1171406068,3814.1735,100,3.07E+13,307128.8989,1171406068
2019-03-02 00:00:00+00:00,XBTUSD,3788,3839,3784.5,3802,236597,565492632,3814.319,2768,1.48E+13,148258.6388,565492632
2019-03-03 00:00:00+00:00,XBTUSD,3802,3819,3754,3808,200171,540450028,3798.0934,1,1.42E+13,142298.6742,540450028
2019-03-04 00:00:00+00:00,XBTUSD,3808,3816.5,3757,3785.5,206163,504059676,3794.4904,150,1.33E+13,132842.1013,504059676
2019-03-05 00:00:00+00:00,XBTUSD,3785.5,3804.5,3669,3698.5,342008,1237930792,3720.0997,10,3.33E+13,332779.0516,1237930792
2019-03-06 00:00:00+00:00,XBTUSD,3698.5,3880,3691,3846.5,366164,1424807550,3789.6013,390,3.76E+13,375985.1832,1424807550
2019-03-07 00:00:00+00:00,XBTUSD,3846.5,3901,3810.5,3849,270374,856845523,3840.6883,1761,2.23E+13,223099.7601,856845523
2019-03-08 00:00:00+00:00,XBTUSD,3849,3889,3828,3854,361716,1037324028,3861.1529,1,2.69E+13,268660.9299,1037324028
2019-03-09 00:00:00+00:00,XBTUSD,3854,3913.5,3742.5,3840,390762,1197247739,3861.0039,567,3.10E+13,310091.6651,1197247739
2019-03-10 00:00:00+00:00,XBTUSD,3840,3943,3831.5,3916,390751,1263671482,3897.1161,1,3.24E+13,324270.502,1263671482
2019-03-11 00:00:00+00:00,XBTUSD,3916,3916,3860,3897.5,219993,583852214,3888.3272,4000,1.50E+13,150159.912,583852214
2019-03-12 00:00:00+00:00,XBTUSD,3897.5,3912.5,3806,3845,288797,943232476,3856.2394,1,2.45E+13,244605.4715,943232476
2019-03-13 00:00:00+00:00,XBTUSD,3845,3874,3793.5,3857.5,270328,975781570,3838.6242,500,2.54E+13,254209.3067,975781570
2019-03-14 00:00:00+00:00,XBTUSD,3857.5,3872.5,3825,3849.5,206907,651939565,3849.8556,50,1.69E+13,169342.4198,651939565
2019-03-15 00:00:00+00:00,XBTUSD,3849.5,3906,3750,3855,244007,835215034,3844.2317,5067,2.17E+13,217266.2804,835215034
2019-03-16 00:00:00+00:00,XBTUSD,3855,3903.5,3840.5,3897,248440,754035503,3876.7203,200,1.95E+13,194504.0569,754035503
2019-03-17 00:00:00+00:00,XBTUSD,3897,4038,3896,3986,327558,1344503429,3978.3577,250,3.38E+13,337958.933,1344503429
2019-03-18 00:00:00+00:00,XBTUSD,3986,3987.5,3926,3962,208155,680719566,3959.2984,23250,1.72E+13,171933.8686,680719566
2019-03-19 00:00:00+00:00,XBTUSD,3962,4014.5,3928,3969,253137,976963412,3971.8791,1782,2.46E+13,245971.0686,976963412
2019-03-20 00:00:00+00:00,XBTUSD,3969,4012,3945,3997,242181,869685179,3976.3012,1,2.19E+13,218717.4848,869685179
2019-03-21 00:00:00+00:00,XBTUSD,3997,4048.5,3952.5,4029.5,281512,1114612306,3997.7613,550,2.79E+13,278819.0425,1114612306
2019-03-22 00:00:00+00:00,XBTUSD,4029.5,4067.5,3914.5,3969,335180,1446482112,3997.2818,8700,3.62E+13,361879.7723,1446482112
2019-03-23 00:00:00+00:00,XBTUSD,3969,3999,3958,3981,175950,596252650,3979.466,1100,1.50E+13,149832.3535,596252650
2019-03-24 00:00:00+00:00,XBTUSD,3981,3999,3952,3979.5,197811,575838849,3978.0412,2000,1.45E+13,144754.5884,575838849
2019-03-25 00:00:00+00:00,XBTUSD,3979.5,3979.5,3937,3966.5,170608,460394105,3963.3784,1852,1.16E+13,116164.1369,460394105
2019-03-26 00:00:00+00:00,XBTUSD,3966.5,3972.5,3859.5,3903.5,254896,1049445895,3921.1073,3000,2.68E+13,267645.8201,1049445895
2019-03-27 00:00:00+00:00,XBTUSD,3903.5,3920,3881.5,3915.5,185011,628735149,3902.5913,4417,1.61E+13,161108.9752,628735149
2019-03-28 00:00:00+00:00,XBTUSD,3915.5,4041,3910,4025.5,316019,1339386470,3991.5379,170,3.36E+13,335566.1281,1339386470
2019-03-29 00:00:00+00:00,XBTUSD,4025.5,4026,3991,4009,160656,563612950,4005.7683,1,1.41E+13,140701.2449,563612950
2019-03-30 00:00:00+00:00,XBTUSD,4009,4097.5,4002,4086,372006,1564265726,4052.6849,10000,3.86E+13,385987.1878,1564265726
2019-03-31 00:00:00+00:00,XBTUSD,4086,4129,4021,4088,301605,1050240961,4083.1326,98,2.57E+13,257222.2877,1050240961
2019-04-01 00:00:00+00:00,XBTUSD,4088,4098,4074,4091,146215,404465604,4085.9688,2000,9.90E+12,98991.17644,404465604
2019-04-02 00:00:00+00:00,XBTUSD,4091,4144.5,4036.5,4132.5,311424,1194734770,4117.5986,500,2.90E+13,290160.0028,1194734770
2019-04-03 00:00:00+00:00,XBTUSD,4132.5,5144.5,4128.5,4897.5,875401,4877433560,4681.8671,17500,1.04E+14,1041777.722,4877433560
2019-04-04 00:00:00+00:00,XBTUSD,4897.5,5348.5,4783,4979,977917,5191879310,5052.5465,20,1.03E+14,1027608.001,5191879310
2019-04-05 00:00:00+00:00,XBTUSD,4979,5085.5,4780,4910,709145,3228374415,4960.8096,118,6.51E+13,650807.9553,3228374415
2019-04-06 00:00:00+00:00,XBTUSD,4910,5073.5,4885,5040,492388,1992032192,4987.5312,1000,3.99E+13,399412.3934,1992032192
2019-04-07 00:00:00+00:00,XBTUSD,5040,5245,4890.5,5043,530511,2185695456,5072.28,1500,4.31E+13,430921.5786,2185695456
2019-04-08 00:00:00+00:00,XBTUSD,5043,5280,5028,5192,599800,2199032130,5139.5385,2500,4.28E+13,427885.9014,2199032130
2019-04-09 00:00:00+00:00,XBTUSD,5192,5341,5133,5285.5,660333,2648582157,5241.6396,20000,5.05E+13,505321.795,2648582157
2019-04-10 00:00:00+00:00,XBTUSD,5285.5,5285.5,5140.5,5184,533169,2031776659,5213.4925,259,3.90E+13,389719.7509,2031776659
2019-04-11 00:00:00+00:00,XBTUSD,5184,5474,5109,5321.5,496272,2276551766,5294.0865,25000,4.30E+13,430030.9239,2276551766
2019-04-12 00:00:00+00:00,XBTUSD,5321.5,5342.5,4959,5038.5,566328,2473244609,5119.2792,50,4.83E+13,483125.2063,2473244609
2019-04-13 00:00:00+00:00,XBTUSD,5038.5,5132,4923,5075.5,388682,1563910560,5035.7539,20,3.11E+13,310571.9239,1563910560
2019-04-14 00:00:00+00:00,XBTUSD,5075.5,5117,5027.5,5066,291750,925759271,5080.0102,100,1.82E+13,182243.2061,925759271
2019-04-15 00:00:00+00:00,XBTUSD,5066,5183.5,5008,5160,289404,985278444,5090.8721,2000,1.94E+13,193545.0581,985278444
2019-04-16 00:00:00+00:00,XBTUSD,5160,5191.5,4942,5024,374224,1538220012,5085.9526,417,3.02E+13,302449.5982,1538220012
2019-04-17 00:00:00+00:00,XBTUSD,5024,5329.5,5013,5202.5,375062,1450183323,5119.2792,1759,2.83E+13,283280.6244,1450183323
2019-04-18 00:00:00+00:00,XBTUSD,5202.5,5291,5150.5,5227,350471,1298984546,5218.9343,8000,2.49E+13,248904.6426,1298984546
2019-04-19 00:00:00+00:00,XBTUSD,5227,5318,5222,5278.5,369829,1343604396,5266.7615,1000,2.55E+13,255112.993,1343604396
2019-04-20 00:00:00+00:00,XBTUSD,5278.5,5390,5155,5287.5,353115,1330864714,5263.4349,1636,2.53E+13,252858.1876,1330864714
2019-04-21 00:00:00+00:00,XBTUSD,5287.5,5358.5,5250.5,5320,323765,1101158871,5310.1105,72,2.07E+13,207374.264,1101158871
2019-04-22 00:00:00+00:00,XBTUSD,5320,5348,5205,5295.5,345318,1261258028,5275.9312,13943,2.39E+13,239069.9892,1261258028
2019-04-23 00:00:00+00:00,XBTUSD,5295.5,5444,5256,5383,412625,1753224027,5331.343,6486,3.29E+13,328859.3763,1753224027
2019-04-24 00:00:00+00:00,XBTUSD,5383,5650,5365,5529.5,512804,2490883494,5533.1157,2500,4.50E+13,450189.5809,2490883494
2019-04-25 00:00:00+00:00,XBTUSD,5529.5,5622.5,5360,5440,533766,2552274532,5478.8516,279,4.66E+13,465851.2562,2552274532
2019-04-26 00:00:00+00:00,XBTUSD,5440,5503.5,4960,5119.5,487275,2487873376,5306.7289,80,4.69E+13,468817.2948,2487873376
2019-04-27 00:00:00+00:00,XBTUSD,5119.5,5274.5,5042,5149.5,605003,2782394111,5148.5352,1,5.40E+13,540449.5995,2782394111
2019-04-28 00:00:00+00:00,XBTUSD,5149.5,5221,5103,5161.5,284636,906388719,5162.8892,4706,1.76E+13,175562.783,906388719
2019-04-29 00:00:00+00:00,XBTUSD,5161.5,5212.5,5090,5153.5,314135,1090151542,5160.4913,2912,2.11E+13,211258.973,1090151542
2019-04-30 00:00:00+00:00,XBTUSD,5153.5,5190,5060.5,5141,339051,1259511670,5141.9169,5000,2.45E+13,244957.957,1259511670
2019-05-01 00:00:00+00:00,XBTUSD,5141,5294,5124.5,5264,345809,1401021208,5208.6046,2000,2.69E+13,268983.3264,1401021208
2019-05-02 00:00:00+00:00,XBTUSD,5264,5350,5255,5317,315553,1226168918,5302.2269,4819,2.31E+13,231259.1638,1226168918
2019-05-03 00:00:00+00:00,XBTUSD,5317,5418.5,5305.5,5385,418214,1550746064,5363.6559,2766,2.89E+13,289130.6702,1550746064
2019-05-04 00:00:00+00:00,XBTUSD,5385,5800,5355,5657.5,884752,4257938033,5625.5626,2738,7.57E+13,756894.9811,4257938033
2019-05-05 00:00:00+00:00,XBTUSD,5657.5,5850,5502,5769,798217,3376678956,5696.0583,300,5.93E+13,592814.257,3376678956
2019-05-06 00:00:00+00:00,XBTUSD,5769,5783,5607.5,5715.5,589939,2130999207,5715.5921,250,3.73E+13,372850.7335,2130999207
2019-05-07 00:00:00+00:00,XBTUSD,5715.5,5755,5555.5,5684.5,609827,2434873172,5649.0792,1000,4.31E+13,431025.1337,2434873172
2019-05-08 00:00:00+00:00,XBTUSD,5684.5,5975,5684.5,5738,769365,3524010933,5852.4024,247,6.02E+13,602169.7671,3524010933
2019-05-09 00:00:00+00:00,XBTUSD,5738,6000,5642,5939,601686,2348502656,5835.6676,200,4.02E+13,402447.586,2348502656
2019-05-10 00:00:00+00:00,XBTUSD,5939,6163.5,5928.5,6140,656752,2740351645,6040.4712,37,4.54E+13,453684.7017,2740351645
2019-05-11 00:00:00+00:00,XBTUSD,6140,6424,6103.5,6341.5,893354,4080394057,6288.9126,1100,6.49E+13,648863.9363,4080394057
2019-05-12 00:00:00+00:00,XBTUSD,6341.5,7471.5,6341.5,7218,1429911,7857790177,6855.4192,27752,1.15E+14,1146226.445,7857790177
2019-05-13 00:00:00+00:00,XBTUSD,7218,7585,6771,6975.5,1651442,8298233952,7169.4867,250,1.16E+14,1157509.116,8298233952
2019-05-14 00:00:00+00:00,XBTUSD,6975.5,8190,6863.5,7827,1368492,7322163617,7576.3315,22,9.66E+13,966495.7994,7322163617
2019-05-15 00:00:00+00:00,XBTUSD,7827,8339,7627,7997.5,1364625,6768836755,8000.6401,950,8.46E+13,846059.5162,6768836755
2019-05-16 00:00:00+00:00,XBTUSD,7997.5,8325,7855.5,8203.5,1114819,4860301877,8058.6671,1800,6.03E+13,603144.9702,4860301877
2019-05-17 00:00:00+00:00,XBTUSD,8203.5,8400,7650,7884.5,1153184,4690708835,8005.7642,150,5.86E+13,585943.1515,4690708835
2019-05-18 00:00:00+00:00,XBTUSD,7884.5,7940,6380,7352,1311604,5797282171,7225.9556,3319,8.02E+13,802307.7808,5797282171
2019-05-19 00:00:00+00:00,XBTUSD,7352,7490,7202,7258.5,836018,2603107435,7326.0073,1848,3.55E+13,355325.2435,2603107435
2019-05-20 00:00:00+00:00,XBTUSD,7258.5,8340,7245.5,8206.5,1163045,5010585251,7927.0709,2200,6.32E+13,632087.0741,5010585251
2019-05-21 00:00:00+00:00,XBTUSD,8206.5,8206.5,7578.5,8009.5,1270193,5221582421,7910.7666,5000,6.60E+13,660098.3549,5221582421
2019-05-22 00:00:00+00:00,XBTUSD,8009.5,8126.5,7800,7959,915297,3285592576,7956.0824,6000,4.13E+13,412986.9706,3285592576
2019-05-23 00:00:00+00:00,XBTUSD,7959,8057,7497.5,7624,856826,3386129163,7843.1373,763,4.32E+13,431760.3665,3386129163
2019-05-24 00:00:00+00:00,XBTUSD,7624,7984.5,7460,7875.5,921968,3402334516,7705.3475,18,4.42E+13,441579.2425,3402334516
2019-05-25 00:00:00+00:00,XBTUSD,7875.5,8194,7801.5,7997.5,832758,2932142554,8007.6874,10,3.66E+13,366183.9328,2932142554
2019-05-26 00:00:00+00:00,XBTUSD,7997.5,8173,7938.5,8067,590194,1826767751,8054.7725,10000,2.27E+13,226808.0599,1826767751
2019-05-27 00:00:00+00:00,XBTUSD,8067,8889,7883,8750,817956,3550946328,8341.675,1,4.26E+13,425713.938,3550946328
2019-05-28 00:00:00+00:00,XBTUSD,8750,8964,8659,8779.5,838245,3896581382,8805.9176,5,4.43E+13,442525.6858,3896581382
2019-05-29 00:00:00+00:00,XBTUSD,8779.5,8823.5,8561,8721,625016,2621698602,8721.4373,2500,3.01E+13,300604.2264,2621698602
2019-05-30 00:00:00+00:00,XBTUSD,8721,8777,8442,8665.5,683090,2868619212,8636.3244,887,3.32E+13,332183.8936,2868619212
2019-05-31 00:00:00+00:00,XBTUSD,8665.5,9111,7944,8274.5,972311,4862775976,8577.0649,4020,5.67E+13,566995.7445,4862775976
2019-06-01 00:00:00+00:00,XBTUSD,8274.5,8579,8115,8546,766636,3025912090,8347.2454,960,3.63E+13,362513.9619,3025912090
2019-06-02 00:00:00+00:00,XBTUSD,8546,8637,8456,8555.5,530401,1642093097,8546.2781,230,1.92E+13,192150.2195,1642093097
2019-06-03 00:00:00+00:00,XBTUSD,8555.5,8860.5,8549,8738,580269,2134326062,8707.0091,1400,2.45E+13,245147.7121,2134326062
2019-06-04 00:00:00+00:00,XBTUSD,8738,8744.5,8025.5,8100.5,863037,3905139797,8465.2501,100,4.61E+13,461337.2102,3905139797
2019-06-05 00:00:00+00:00,XBTUSD,8100.5,8100.5,7435,7663,1020782,5013529082,7812.5,10,6.42E+13,641762.4356,5013529082
2019-06-06 00:00:00+00:00,XBTUSD,7663,7931,7583.5,7783,807018,3279925703,7756.7484,957,4.23E+13,422853.411,3279925703
2019-06-07 00:00:00+00:00,XBTUSD,7783,7880,7448,7805,751467,2969028952,7704.7538,344,3.85E+13,385369.2815,2969028952
2019-06-08 00:00:00+00:00,XBTUSD,7805,8130,7764.5,7996.5,669510,2725467874,7959.2486,10000,3.42E+13,342439.9135,2725467874
2019-06-09 00:00:00+00:00,XBTUSD,7996.5,8055.5,7786,7926,559585,1855869071,7923.9303,5500,2.34E+13,234211.3804,1855869071
2019-06-10 00:00:00+00:00,XBTUSD,7926,7958,7500,7629,656786,2490212260,7729.7673,500,3.22E+13,322171.145,2490212260
2019-06-11 00:00:00+00:00,XBTUSD,7629,8108,7515,8016,708065,2840864492,7833.9209,3000,3.63E+13,362645.8648,2840864492
2019-06-12 00:00:00+00:00,XBTUSD,8016,8059,7704.5,7917.5,580228,2259291147,7864.1082,100,2.87E+13,287300.2192,2259291147
2019-06-13 00:00:00+00:00,XBTUSD,7917.5,8273,7816,8176.5,696342,2810073967,8046.9944,49351,3.49E+13,349231.992,2810073967
2019-06-14 00:00:00+00:00,XBTUSD,8176.5,8336.5,8047.5,8234,605756,2218764077,8185.9856,6178,2.71E+13,271058.4673,2218764077
2019-06-15 00:00:00+00:00,XBTUSD,8234,8743,8178.5,8695,762839,3216324015,8401.2434,1000,3.83E+13,382841.4154,3216324015
2019-06-16 00:00:00+00:00,XBTUSD,8695,8929,8633.5,8859.5,720154,2663636197,8755.8007,2000,3.04E+13,304226.8057,2663636197
2019-06-17 00:00:00+00:00,XBTUSD,8859.5,9442,8794,8974.5,1241079,5909192014,9123.2552,3000,6.48E+13,647715.3995,5909192014
2019-06-18 00:00:00+00:00,XBTUSD,8974.5,9496,8974.5,9347.5,1057285,4612766979,9266.1231,2000,4.98E+13,497821.8619,4612766979
2019-06-19 00:00:00+00:00,XBTUSD,9347.5,9364.5,8931,9085.5,927936,3970490506,9130.7524,2000,4.35E+13,434862.1578,3970490506
2019-06-20 00:00:00+00:00,XBTUSD,9085.5,9329.5,9045,9287.5,653278,2369675840,9155.8323,1750,2.59E+13,258837.9995,2369675840
2019-06-21 00:00:00+00:00,XBTUSD,9287.5,9617.5,9220.5,9532,800913,3404805996,9399.3796,2000,3.62E+13,362261.5815,3404805996
2019-06-22 00:00:00+00:00,XBTUSD,9532,10287.5,9532,10279.5,1069044,4982086264,9836.7106,300,5.06E+13,506485.3694,4982086264
2019-06-23 00:00:00+00:00,XBTUSD,10279.5,11231.5,10111.5,10692,1717696,8690081969,10742.2924,2000,8.09E+13,808987.1722,8690081969
2019-06-24 00:00:00+00:00,XBTUSD,10692,11286.5,10481,10841.5,1179604,4821767323,10809.6422,1120,4.46E+13,446073.3297,4821767323
2019-06-25 00:00:00+00:00,XBTUSD,10841.5,11110,10540,11045,1065760,4046754884,10850.6944,25000,3.73E+13,372965.9354,4046754884
2019-06-26 00:00:00+00:00,XBTUSD,11045,11797.5,10996,11760.5,1289301,6030877932,11350.7378,200,5.31E+13,531373.1891,6030877932
2019-06-27 00:00:00+00:00,XBTUSD,11760.5,13920,11633,12930,2111752,13622106362,12679.0922,865,1.07E+14,1074405.565,13622106362
2019-06-28 00:00:00+00:00,XBTUSD,12930,13333,10300,11156.5,2114878,11918759557,11709.6019,100,1.02E+14,1017890.022,11918759557
2019-06-29 00:00:00+00:00,XBTUSD,11156.5,12465,10741,12374.5,1695963,7632010874,11660.4478,359,6.55E+13,654553.0688,7632010874
2019-06-30 00:00:00+00:00,XBTUSD,12374.5,12393.5,11350,11870,1454364,6183781738,11828.7201,2506,5.23E+13,522778.5746,6183781738
2019-07-01 00:00:00+00:00,XBTUSD,11870,12227.5,10659,10761,1345911,5853037670,11385.6313,48209,5.14E+13,514107.9475,5853037670
2019-07-02 00:00:00+00:00,XBTUSD,10761,11220,9950,10570.5,1460963,6402816721,10598.8341,1,6.04E+13,604168.122,6402816721
2019-07-03 00:00:00+00:00,XBTUSD,10570.5,10924,9650,10840,1459859,6728492232,10232.2726,86158,6.58E+13,657595.5176,6728492232
2019-07-04 00:00:00+00:00,XBTUSD,10840,12028.5,10840,11983.5,1539782,7359228593,11339.1541,3000,6.49E+13,649069.3302,7359228593
2019-07-05 00:00:00+00:00,XBTUSD,11983.5,12070,11042.5,11143,1107822,5113462968,11701.3808,5126,4.37E+13,436999.7407,5113462968
2019-07-06 00:00:00+00:00,XBTUSD,11143,11439,10755,10991,1098025,4884327016,11118.5235,1000,4.39E+13,439333.9701,4884327016
2019-07-07 00:00:00+00:00,XBTUSD,10991,11747,10952,11234,1014049,4233836613,11412.9194,887,3.71E+13,370975.1224,4233836613
2019-07-08 00:00:00+00:00,XBTUSD,11234,11650,11070,11475.5,852902,3337511399,11334.0134,3784,2.94E+13,294493.3516,3337511399
2019-07-09 00:00:00+00:00,XBTUSD,11475.5,12387,11321.5,12290,884461,4103506231,11904.7619,11000,3.45E+13,344722.2249,4103506231
2019-07-10 00:00:00+00:00,XBTUSD,12290,12840,12105,12563.5,1197098,5990811853,12520.3456,27,4.79E+13,478513.9293,5990811853
2019-07-11 00:00:00+00:00,XBTUSD,12563.5,13272,11530,12090,1539406,8520368140,12515.6446,50,6.81E+13,680823.9972,8520368140
2019-07-12 00:00:00+00:00,XBTUSD,12090,12094.5,10927.5,11336.5,1372245,7239763340,11534.0254,20800,6.28E+13,627747.5048,7239763340
2019-07-13 00:00:00+00:00,XBTUSD,11336.5,11943.5,11085,11804,1005163,4443917659,11564.7045,1000,3.84E+13,384300.5541,4443917659
2019-07-14 00:00:00+00:00,XBTUSD,11804,11842.5,10800,11370.5,1060173,4678483104,11327.594,5758,4.13E+13,413033.8455,4678483104
2019-07-15 00:00:00+00:00,XBTUSD,11370.5,11468.5,10071,10185.5,1257772,5522316256,10715.8165,10,5.15E+13,515393.1651,5522316256
2019-07-16 00:00:00+00:00,XBTUSD,10185.5,11069,9850,10857,1240547,5652905693,10390.6899,500,5.44E+13,544040.3072,5652905693
2019-07-17 00:00:00+00:00,XBTUSD,10857,11036,9351.5,9417,1323286,6461953944,10179.1531,235,6.35E+13,634824.3028,6461953944
2019-07-18 00:00:00+00:00,XBTUSD,9417,9980,9080,9695.5,1178807,5431626185,9541.0743,5743,5.69E+13,569325.2599,5431626185
2019-07-19 00:00:00+00:00,XBTUSD,9695.5,10802.5,9268,10646.5,1184869,5561915298,10032.1027,10000,5.54E+13,554447.8504,5561915298
2019-07-20 00:00:00+00:00,XBTUSD,10646.5,10776,10101,10523,977207,4171814081,10452.5975,2000,3.99E+13,399137.5732,4171814081
2019-07-21 00:00:00+00:00,XBTUSD,10523,11132,10352.5,10760,800170,3317358948,10708.9312,2,3.10E+13,309793.6654,3317358948
2019-07-22 00:00:00+00:00,XBTUSD,10760,10827.5,10324.5,10591.5,753075,2703833896,10556.318,3000,2.56E+13,256158.1094,2703833896
2019-07-23 00:00:00+00:00,XBTUSD,10591.5,10685,10057,10320.5,837467,3129671215,10390.6899,890,3.01E+13,301208.8536,3129671215
